画像コード,除外,有効エリア,アノテーション対象,アノテーション回数,最終アノテーション更新日時,最終担当者,マージ日時,0:正常,1:汚れ,2:擦り跡,3:発塵痕,4:打痕、傷,5:異物,6:ウォーターマーク,7:残渣,8:ヒゲ,9:膜境界不良,10:コメット,11:タイガーストライプ,ノッチ,曖昧,不適,コメント,欠陥分類(順位),サンプル番号,狙い欠陥種,狙い欠陥種(番号)
1-01-01-A1-0137-O,,●,●,1,2024/11/07_01:08:31,W.K.,2024/11/07_01:58:48,●,,,,,,,,,,,,,,,,0:正常,101,正常,0:正常
1-01-01-A1-0137-I,,●,●,1,2024/11/07_02:01:04,W.K.,2024/11/07_02:11:28,●,,,,,,,,,,,,,,,,0:正常,101,正常,0:正常
1-01-01-A1-0138-O,,●,●,1,2024/11/07_01:08:34,W.K.,2024/11/07_01:58:48,●,,,,,,,,,,,,,,,,0:正常,101,正常,0:正常
1-01-01-A1-0138-I,,●,●,1,2024/11/07_02:01:06,W.K.,2024/11/07_02:11:28,●,,,,,,,,,,,,,,,,0:正常,101,正常,0:正常
1-01-01-A1-0139-I,,●,●,1,2024/11/07_02:01:07,W.K.,2024/11/07_02:11:28,●,,,,,,,,,,,,,,,,0:正常,101,正常,0:正常
1-01-01-A1-0140-I,,●,●,1,2024/11/07_02:01:09,W.K.,2024/11/07_02:11:28,●,,,,,,,,,,,,,,,,0:正常,101,正常,0:正常
1-01-01-A1-0141-I,,●,●,1,2024/11/07_02:01:11,W.K.,2024/11/07_02:11:28,●,,,,,,,,,,,,,,,,0:正常,101,正常,0:正常
1-01-01-A1-0142-I,,●,●,1,2024/11/07_02:01:12,W.K.,2024/11/07_02:11:28,●,,,,,,,,,,,,,,,,0:正常,101,正常,0:正常
1-01-01-A1-0143-I,,●,●,1,2024/11/07_02:01:13,W.K.,2024/11/07_02:11:28,●,,,,,,,,,,,,,,,,0:正常,101,正常,0:正常
1-01-01-A1-0144-I,,●,●,1,2024/11/07_02:01:15,W.K.,2024/11/07_02:11:28,●,,,,,,,,,,,,,,,,0:正常,101,正常,0:正常
1-01-01-A1-0145-I,,●,●,1,2024/11/07_02:01:17,W.K.,2024/11/07_02:11:28,●,,,,,,,,,,,,,,,,0:正常,101,正常,0:正常
1-01-01-A1-0146-I,,●,●,1,2024/11/07_02:01:19,W.K.,2024/11/07_02:11:28,●,,,,,,,,,,,,,,,,0:正常,101,正常,0:正常
1-01-01-A1-0147-I,,●,●,1,2024/11/07_02:01:21,W.K.,2024/11/07_02:11:28,●,,,,,,,,,,,,,,,,0:正常,101,正常,0:正常
1-01-01-A1-0148-I,,●,●,1,2024/11/07_02:01:26,W.K.,2024/11/07_02:11:28,●,,,,,,,,,,,,,,,,0:正常,101,正常,0:正常
1-01-01-A1-0149-I,,●,●,1,2024/11/07_02:01:29,W.K.,2024/11/07_02:11:28,●,,,,,,,,,,,,,,,,0:正常,101,正常,0:正常
1-01-01-A1-0150-I,,●,●,1,2024/11/07_02:01:31,W.K.,2024/11/07_02:11:28,●,,,,,,,,,,,,,,,,0:正常,101,正常,0:正常
1-01-01-A1-0151-I,,●,●,1,2024/11/07_02:01:33,W.K.,2024/11/07_02:11:28,●,,,,,,,,,,,,,,,,0:正常,101,正常,0:正常
1-01-01-A1-0152-I,,●,●,1,2024/11/07_02:01:35,W.K.,2024/11/07_02:11:28,●,,,,,,,,,,,,,,,,0:正常,101,正常,0:正常
1-01-01-A1-0153-I,,●,●,1,2024/11/07_02:01:36,W.K.,2024/11/07_02:11:28,●,,,,,,,,,,,,,,,,0:正常,101,正常,0:正常
1-01-01-A1-0154-I,,●,●,1,2024/11/07_02:01:38,W.K.,2024/11/07_02:11:28,●,,,,,,,,,,,,,,,,0:正常,101,正常,0:正常
1-01-01-A1-0155-I,,●,●,1,2024/11/07_02:01:40,W.K.,2024/11/07_02:11:28,●,,,,,,,,,,,,,,,,0:正常,101,正常,0:正常
1-01-01-A1-0156-I,,●,●,1,2024/11/07_02:01:41,W.K.,2024/11/07_02:11:28,●,,,,,,,,,,,,,,,,0:正常,101,正常,0:正常
1-01-01-A1-0157-I,,●,●,1,2024/11/07_02:01:43,W.K.,2024/11/07_02:11:28,●,,,,,,,,,,,,,,,,0:正常,101,正常,0:正常
1-01-01-A1-0158-I,,●,●,1,2024/11/07_02:01:44,W.K.,2024/11/07_02:11:28,●,,,,,,,,,,,,,,,,0:正常,101,正常,0:正常
1-01-01-A1-0159-I,,●,●,1,2024/11/07_02:01:45,W.K.,2024/11/07_02:11:28,●,,,,,,,,,,,,,,,,0:正常,101,正常,0:正常
1-01-01-A1-0160-I,,●,●,1,2024/11/07_02:01:47,W.K.,2024/11/07_02:11:28,●,,,,,,,,,,,,,,,,0:正常,101,正常,0:正常
1-01-01-A1-0161-I,,●,●,1,2024/11/07_02:01:48,W.K.,2024/11/07_02:11:28,●,,,,,,,,,,,,,,,,0:正常,101,正常,0:正常
1-01-01-A1-0162-I,,●,●,1,2024/11/07_02:01:49,W.K.,2024/11/07_02:11:28,●,,,,,,,,,,,,,,,,0:正常,101,正常,0:正常
1-01-01-A1-0163-I,,●,●,1,2024/11/07_02:01:51,W.K.,2024/11/07_02:11:28,●,,,,,,,,,,,,,,,,0:正常,101,正常,0:正常
1-01-01-A1-0164-I,,●,●,1,2024/11/07_02:01:52,W.K.,2024/11/07_02:11:28,●,,,,,,,,,,,,,,,,0:正常,101,正常,0:正常
1-01-01-A1-0165-I,,●,●,1,2024/11/07_02:01:54,W.K.,2024/11/07_02:11:28,●,,,,,,,,,,,,,,,,0:正常,101,正常,0:正常
1-01-01-A1-0166-I,,●,●,1,2024/11/07_02:01:55,W.K.,2024/11/07_02:11:28,●,,,,,,,,,,,,,,,,0:正常,101,正常,0:正常
1-01-01-A1-0167-I,,●,●,1,2024/11/07_02:01:57,W.K.,2024/11/07_02:11:28,●,,,,,,,,,,,,,,,,0:正常,101,正常,0:正常
1-01-01-A1-0168-I,,●,●,1,2024/11/07_02:01:59,W.K.,2024/11/07_02:11:28,●,,,,,,,,,,,,,,,,0:正常,101,正常,0:正常
1-01-01-A1-0169-I,,●,●,1,2024/11/07_02:02:00,W.K.,2024/11/07_02:11:28,●,,,,,,,,,,,,,,,,0:正常,101,正常,0:正常
1-01-01-A1-0170-I,,●,●,1,2024/11/07_02:02:03,W.K.,2024/11/07_02:11:28,●,,,,,,,,,,,,,,,,0:正常,101,正常,0:正常
1-01-01-A1-0171-I,,●,●,1,2024/11/07_02:02:04,W.K.,2024/11/07_02:11:28,●,,,,,,,,,,,,,,,,0:正常,101,正常,0:正常
1-01-01-A1-0172-I,,●,●,1,2024/11/07_02:02:06,W.K.,2024/11/07_02:11:28,●,,,,,,,,,,,,,,,,0:正常,101,正常,0:正常
1-01-01-A1-0173-O,,●,●,3,2024/11/10_18:14:24,W.K.,2024/11/10_18:15:40,●,,,,,,,,,,,,,,,,0:正常,101,正常,0:正常
1-01-01-A1-0173-I,,●,●,1,2024/11/07_02:02:08,W.K.,2024/11/07_02:11:28,●,,,,,,,,,,,,,,,,0:正常,101,正常,0:正常
1-01-01-A1-0174-O,,●,●,2,2024/11/07_01:53:05,W.K.,2024/11/07_01:58:48,●,,,,,,,,,,,,,,,,0:正常,101,正常,0:正常
1-01-01-A1-0174-I,,●,●,1,2024/11/07_02:02:19,W.K.,2024/11/07_02:11:28,●,,,,,,,,,,,,,,,,0:正常,101,正常,0:正常
1-01-01-A1-0175-O,,●,●,1,2024/11/07_01:12:31,W.K.,2024/11/07_01:58:48,●,,,,,,,,,,,,,,,,0:正常,101,正常,0:正常
1-01-01-A1-0175-I,,●,●,1,2024/11/07_02:02:21,W.K.,2024/11/07_02:11:28,●,,,,,,,,,,,,,,,,0:正常,101,正常,0:正常
1-01-01-A1-0176-O,,●,●,1,2024/11/07_01:12:33,W.K.,2024/11/07_01:58:48,●,,,,,,,,,,,,,,,,0:正常,101,正常,0:正常
1-01-01-A1-0176-I,,●,●,1,2024/11/07_02:02:22,W.K.,2024/11/07_02:11:28,●,,,,,,,,,,,,,,,,0:正常,101,正常,0:正常
1-01-01-A1-0177-I,,●,●,1,2024/11/07_02:02:24,W.K.,2024/11/07_02:11:28,●,,,,,,,,,,,,,,,,0:正常,101,正常,0:正常
1-01-01-A1-0178-I,,●,●,1,2024/11/07_02:02:25,W.K.,2024/11/07_02:11:28,●,,,,,,,,,,,,,,,,0:正常,101,正常,0:正常
1-01-01-A1-0179-I,,●,●,1,2024/11/07_02:02:27,W.K.,2024/11/07_02:11:28,●,,,,,,,,,,,,,,,,0:正常,101,正常,0:正常
1-01-01-A1-0180-O,,●,●,1,2024/11/07_01:14:11,W.K.,2024/11/07_01:58:48,●,,,,,,,,,,,,,,,,0:正常,101,正常,0:正常
1-01-01-A1-0180-I,,●,●,1,2024/11/07_02:02:28,W.K.,2024/11/07_02:11:28,●,,,,,,,,,,,,,,,,0:正常,101,正常,0:正常
1-01-01-A1-0181-O,,●,●,1,2024/11/07_01:14:12,W.K.,2024/11/07_01:58:48,●,,,,,,,,,,,,,,,,0:正常,101,正常,0:正常
1-01-01-A1-0181-I,,●,●,1,2024/11/07_02:02:30,W.K.,2024/11/07_02:11:28,●,,,,,,,,,,,,,,,,0:正常,101,正常,0:正常
1-01-01-A1-0182-O,,●,●,1,2024/11/07_01:14:14,W.K.,2024/11/07_01:58:48,●,,,,,,,,,,,,,,,,0:正常,101,正常,0:正常
1-01-01-A1-0182-I,,●,●,1,2024/11/07_02:02:31,W.K.,2024/11/07_02:11:28,●,,,,,,,,,,,,,,,,0:正常,101,正常,0:正常
1-01-01-A1-0183-O,,●,●,1,2024/11/07_01:14:29,W.K.,2024/11/07_01:58:48,●,,,,,,,,,,,,,,,,0:正常,101,正常,0:正常
1-01-01-A1-0183-I,,●,●,1,2024/11/07_02:02:32,W.K.,2024/11/07_02:11:28,●,,,,,,,,,,,,,,,,0:正常,101,正常,0:正常
1-01-01-A1-0184-O,,●,●,1,2024/11/07_01:14:31,W.K.,2024/11/07_01:58:48,●,,,,,,,,,,,,,,,,0:正常,101,正常,0:正常
1-01-01-A1-0184-I,,●,●,1,2024/11/07_02:02:33,W.K.,2024/11/07_02:11:28,●,,,,,,,,,,,,,,,,0:正常,101,正常,0:正常
1-01-01-A1-0185-I,,●,●,1,2024/11/07_02:02:35,W.K.,2024/11/07_02:11:28,●,,,,,,,,,,,,,,,,0:正常,101,正常,0:正常
1-01-01-A1-0186-O,,●,●,1,2024/11/07_01:14:43,W.K.,2024/11/07_01:58:48,●,,,,,,,,,,,,,,,,0:正常,101,正常,0:正常
1-01-01-A1-0186-I,,●,●,1,2024/11/07_02:02:36,W.K.,2024/11/07_02:11:28,●,,,,,,,,,,,,,,,,0:正常,101,正常,0:正常
1-01-01-A1-0187-I,,●,●,1,2024/11/07_02:02:38,W.K.,2024/11/07_02:11:28,●,,,,,,,,,,,,,,,,0:正常,101,正常,0:正常
1-01-01-A1-0188-I,,●,●,1,2024/11/07_02:02:39,W.K.,2024/11/07_02:11:28,●,,,,,,,,,,,,,,,,0:正常,101,正常,0:正常
1-01-01-A1-0189-O,,●,●,4,2024/11/10_18:14:35,W.K.,2024/11/10_18:15:40,●,,,,,,,,,,,,,,,,0:正常,101,正常,0:正常
1-01-01-A1-0189-I,,●,●,1,2024/11/07_02:02:41,W.K.,2024/11/07_02:11:28,●,,,,,,,,,,,,,,,,0:正常,101,正常,0:正常
1-01-01-A1-0190-O,,●,●,1,2024/11/07_01:15:09,W.K.,2024/11/07_01:58:48,●,,,,,,,,,,,,,,,,0:正常,101,正常,0:正常
1-01-01-A1-0190-I,,●,●,1,2024/11/07_02:02:42,W.K.,2024/11/07_02:11:28,●,,,,,,,,,,,,,,,,0:正常,101,正常,0:正常
1-01-01-A1-0191-I,,●,●,1,2024/11/07_02:02:44,W.K.,2024/11/07_02:11:28,●,,,,,,,,,,,,,,,,0:正常,101,正常,0:正常
1-01-01-A1-0192-O,,●,●,1,2024/11/07_01:15:38,W.K.,2024/11/07_01:58:48,●,,,,,,,,,,,,●,,,,0:正常,101,正常,0:正常
1-01-01-A1-0192-I,,●,●,1,2024/11/07_02:02:46,W.K.,2024/11/07_02:11:28,●,,,,,,,,,,,,,,,,0:正常,101,正常,0:正常
1-01-01-A1-0193-O,,●,●,1,2024/11/07_01:15:47,W.K.,2024/11/07_01:58:48,●,,,,,,,,,,,,●,,,,0:正常,101,正常,0:正常
1-01-01-A1-0193-I,,●,●,1,2024/11/07_02:02:48,W.K.,2024/11/07_02:11:28,●,,,,,,,,,,,,,,,,0:正常,101,正常,0:正常
1-01-01-A1-0194-I,,●,●,1,2024/11/07_02:02:49,W.K.,2024/11/07_02:11:28,●,,,,,,,,,,,,,,,,0:正常,101,正常,0:正常
1-01-01-A1-0195-I,,●,●,1,2024/11/07_02:02:50,W.K.,2024/11/07_02:11:28,●,,,,,,,,,,,,,,,,0:正常,101,正常,0:正常
1-01-01-A1-0196-O,,●,●,1,2024/11/07_01:24:00,W.K.,2024/11/07_01:58:48,●,,,,,,,,,,,,,,,ノッチの影響で上側のカット境界の膜厚が不均一,0:正常,101,正常,0:正常
1-01-01-A1-0196-I,,●,●,1,2024/11/07_02:02:52,W.K.,2024/11/07_02:11:28,●,,,,,,,,,,,,,,,,0:正常,101,正常,0:正常
1-01-01-A1-0197-I,,●,●,1,2024/11/07_02:02:54,W.K.,2024/11/07_02:11:28,●,,,,,,,,,,,,,,,,0:正常,101,正常,0:正常
1-01-01-A1-0198-I,,●,●,1,2024/11/07_02:02:56,W.K.,2024/11/07_02:11:28,●,,,,,,,,,,,,,,,,0:正常,101,正常,0:正常
1-01-01-A1-0199-O,,●,●,1,2024/11/07_01:24:47,W.K.,2024/11/07_01:58:48,●,,,,,,,,,,,,,,,,0:正常,101,正常,0:正常
1-01-01-A1-0199-I,,●,●,1,2024/11/07_02:02:58,W.K.,2024/11/07_02:11:28,●,,,,,,,,,,,,,,,,0:正常,101,正常,0:正常
1-01-01-A1-0200-O,,●,●,1,2024/11/07_01:24:49,W.K.,2024/11/07_01:58:48,●,,,,,,,,,,,,,,,,0:正常,101,正常,0:正常
1-01-01-A1-0200-I,,●,●,1,2024/11/07_02:03:00,W.K.,2024/11/07_02:11:28,●,,,,,,,,,,,,,,,,0:正常,101,正常,0:正常
1-01-01-A1-0201-O,,●,●,1,2024/11/07_01:24:52,W.K.,2024/11/07_01:58:48,●,,,,,,,,,,,,,,,,0:正常,101,正常,0:正常
1-01-01-A1-0201-I,,●,●,1,2024/11/07_02:03:02,W.K.,2024/11/07_02:11:28,●,,,,,,,,,,,,,,,,0:正常,101,正常,0:正常
1-01-01-A1-0202-O,,●,●,1,2024/11/07_01:26:26,W.K.,2024/11/07_01:58:48,●,,,,,,,,,,,,,,,,0:正常,101,正常,0:正常
1-01-01-A1-0202-I,,●,●,1,2024/11/07_02:03:07,W.K.,2024/11/07_02:11:28,●,,,,,,,,,,,,,,,,0:正常,101,正常,0:正常
1-01-01-A1-0203-O,,●,●,1,2024/11/07_01:26:43,W.K.,2024/11/07_01:58:48,●,,,,,,,,,,,,,,,,0:正常,101,正常,0:正常
1-01-01-A1-0205-O,,●,●,1,2024/11/07_01:28:22,W.K.,2024/11/07_01:58:48,●,,,,,,,,,,,,,,,,0:正常,101,正常,0:正常
1-01-01-A1-0205-I,,●,●,2,2024/11/07_02:09:59,W.K.,2024/11/07_02:11:28,●,,,,,,,,,,,,,,,,0:正常,101,正常,0:正常
1-01-01-A1-0206-O,,●,●,1,2024/11/07_01:28:33,W.K.,2024/11/07_01:58:48,●,,,,,,,,,,,,,,,,0:正常,101,正常,0:正常
1-01-01-A1-0206-I,,●,●,2,2024/11/14_01:12:26,W.K.,2024/11/14_01:15:42,●,,,,,,,,,,,,,,,,0:正常,101,正常,0:正常
1-01-01-A1-0207-I,,●,●,1,2024/11/07_02:03:27,W.K.,2024/11/07_02:11:28,●,,,,,,,,,,,,,,,,0:正常,101,正常,0:正常
1-01-01-A1-0209-O,,●,●,1,2024/11/07_01:28:55,W.K.,2024/11/07_01:58:48,●,,,,,,,,,,,,,,,,0:正常,101,正常,0:正常
1-01-01-A1-0210-O,,●,●,1,2024/11/07_01:29:01,W.K.,2024/11/07_01:58:48,●,,,,,,,,,,,,,,,,0:正常,101,正常,0:正常
1-01-01-A1-0210-I,,●,●,1,2024/11/07_02:03:36,W.K.,2024/11/07_02:11:28,●,,,,,,,,,,,,,,,,0:正常,101,正常,0:正常
1-01-01-A1-0211-O,,●,●,1,2024/11/07_01:29:05,W.K.,2024/11/07_01:58:48,●,,,,,,,,,,,,,,,,0:正常,101,正常,0:正常
1-01-01-A1-0211-I,,●,●,1,2024/11/07_02:03:37,W.K.,2024/11/07_02:11:28,●,,,,,,,,,,,,,,,,0:正常,101,正常,0:正常
1-01-01-A1-0212-O,,●,●,1,2024/11/07_01:29:07,W.K.,2024/11/07_01:58:48,●,,,,,,,,,,,,,,,,0:正常,101,正常,0:正常
1-01-01-A1-0212-I,,●,●,1,2024/11/07_02:03:38,W.K.,2024/11/07_02:11:28,●,,,,,,,,,,,,,,,,0:正常,101,正常,0:正常
1-01-01-A1-0213-O,,●,●,1,2024/11/07_01:29:08,W.K.,2024/11/07_01:58:48,●,,,,,,,,,,,,,,,,0:正常,101,正常,0:正常
1-01-01-A1-0213-I,,●,●,1,2024/11/07_02:03:40,W.K.,2024/11/07_02:11:28,●,,,,,,,,,,,,,,,,0:正常,101,正常,0:正常
1-01-01-A1-0214-O,,●,●,1,2024/11/07_01:29:10,W.K.,2024/11/07_01:58:48,●,,,,,,,,,,,,,,,,0:正常,101,正常,0:正常
1-01-01-A1-0214-I,,●,●,1,2024/11/07_02:03:42,W.K.,2024/11/07_02:11:28,●,,,,,,,,,,,,,,,,0:正常,101,正常,0:正常
1-01-01-A1-0215-O,,●,●,1,2024/11/07_01:29:13,W.K.,2024/11/07_01:58:48,●,,,,,,,,,,,,,,,,0:正常,101,正常,0:正常
1-01-01-A1-0215-I,,●,●,1,2024/11/07_02:03:43,W.K.,2024/11/07_02:11:28,●,,,,,,,,,,,,,,,,0:正常,101,正常,0:正常
1-01-01-A1-0216-O,,●,●,1,2024/11/07_01:29:15,W.K.,2024/11/07_01:58:48,●,,,,,,,,,,,,,,,,0:正常,101,正常,0:正常
1-01-01-A1-0216-I,,●,●,1,2024/11/07_02:03:45,W.K.,2024/11/07_02:11:28,●,,,,,,,,,,,,,,,,0:正常,101,正常,0:正常
1-01-01-A1-0217-O,,●,●,1,2024/11/07_01:29:16,W.K.,2024/11/07_01:58:48,●,,,,,,,,,,,,,,,,0:正常,101,正常,0:正常
1-01-01-A1-0217-I,,●,●,1,2024/11/07_02:03:46,W.K.,2024/11/07_02:11:28,●,,,,,,,,,,,,,,,,0:正常,101,正常,0:正常
1-01-01-A1-0218-O,,●,●,1,2024/11/07_01:29:18,W.K.,2024/11/07_01:58:48,●,,,,,,,,,,,,,,,,0:正常,101,正常,0:正常
1-01-01-A1-0218-I,,●,●,1,2024/11/07_02:03:48,W.K.,2024/11/07_02:11:28,●,,,,,,,,,,,,,,,,0:正常,101,正常,0:正常
1-01-01-A1-0219-O,,●,●,1,2024/11/07_01:29:28,W.K.,2024/11/07_01:58:48,●,,,,,,,,,,,,,,,,0:正常,101,正常,0:正常
1-01-01-A1-0219-I,,●,●,1,2024/11/07_02:03:49,W.K.,2024/11/07_02:11:28,●,,,,,,,,,,,,,,,,0:正常,101,正常,0:正常
1-01-01-A1-0220-O,,●,●,1,2024/11/07_01:29:29,W.K.,2024/11/07_01:58:48,●,,,,,,,,,,,,,,,,0:正常,101,正常,0:正常
1-01-01-A1-0220-I,,●,●,1,2024/11/07_02:03:50,W.K.,2024/11/07_02:11:28,●,,,,,,,,,,,,,,,,0:正常,101,正常,0:正常
1-01-01-A1-0221-O,,●,●,1,2024/11/07_01:29:31,W.K.,2024/11/07_01:58:48,●,,,,,,,,,,,,,,,,0:正常,101,正常,0:正常
1-01-01-A1-0221-I,,●,●,1,2024/11/07_02:04:16,W.K.,2024/11/07_02:11:28,●,,,,,,,,,,,,,,,,0:正常,101,正常,0:正常
1-01-01-A1-0222-O,,●,●,1,2024/11/07_01:29:33,W.K.,2024/11/07_01:58:48,●,,,,,,,,,,,,,,,,0:正常,101,正常,0:正常
1-01-01-A1-0222-I,,●,●,1,2024/11/07_02:04:18,W.K.,2024/11/07_02:11:28,●,,,,,,,,,,,,,,,,0:正常,101,正常,0:正常
1-01-01-A1-0223-O,,●,●,1,2024/11/07_01:29:35,W.K.,2024/11/07_01:58:48,●,,,,,,,,,,,,,,,,0:正常,101,正常,0:正常
1-01-01-A1-0223-I,,●,●,1,2024/11/07_02:04:19,W.K.,2024/11/07_02:11:28,●,,,,,,,,,,,,,,,,0:正常,101,正常,0:正常
1-01-01-A1-0224-O,,●,●,1,2024/11/07_01:29:37,W.K.,2024/11/07_01:58:48,●,,,,,,,,,,,,,,,,0:正常,101,正常,0:正常
1-01-01-A1-0224-I,,●,●,1,2024/11/07_02:04:21,W.K.,2024/11/07_02:11:28,●,,,,,,,,,,,,,,,,0:正常,101,正常,0:正常
1-01-01-A1-0225-O,,●,●,1,2024/11/07_01:29:39,W.K.,2024/11/07_01:58:48,●,,,,,,,,,,,,,,,,0:正常,101,正常,0:正常
1-01-01-A1-0225-I,,●,●,1,2024/11/07_02:04:22,W.K.,2024/11/07_02:11:28,●,,,,,,,,,,,,,,,,0:正常,101,正常,0:正常
1-01-01-A1-0226-O,,●,●,1,2024/11/07_01:29:40,W.K.,2024/11/07_01:58:48,●,,,,,,,,,,,,,,,,0:正常,101,正常,0:正常
1-01-01-A1-0226-I,,●,●,1,2024/11/07_02:04:23,W.K.,2024/11/07_02:11:28,●,,,,,,,,,,,,,,,,0:正常,101,正常,0:正常
1-01-01-A1-0227-O,,●,●,1,2024/11/07_01:29:53,W.K.,2024/11/07_01:58:48,●,,,,,,,,,,,,,,,,0:正常,101,正常,0:正常
