画像コード,除外,有効エリア,アノテーション対象,アノテーション回数,最終アノテーション更新日時,最終担当者,マージ日時,0:正常,1:汚れ,2:擦り跡,3:発塵痕,4:打痕、傷,5:異物,6:ウォーターマーク,7:残渣,8:ヒゲ,9:膜境界不良,10:コメット,11:タイガーストライプ,ノッチ,曖昧,不適,コメント,欠陥分類(順位),サンプル番号,狙い欠陥種,狙い欠陥種(番号)
2-06-01-C1-0108,,●,●,1,2024/12/09_16:31:07,M.S.,2024/12/09_16:39:58,,,,,,,,●,,,,,,,,,7:残渣,206,残渣,7:残渣
2-06-01-C1-0109,,●,●,1,2024/12/09_16:31:09,M.S.,2024/12/09_16:39:58,,,,,,,,●,,,,,,,,,7:残渣,206,残渣,7:残渣
2-06-01-C1-0110,,●,●,1,2024/12/09_16:31:10,M.S.,2024/12/09_16:39:58,,,,,,,,●,,,,,,,,,7:残渣,206,残渣,7:残渣
2-06-01-C1-0114,,●,●,1,2024/12/09_16:31:20,M.S.,2024/12/09_16:39:58,,,,,,,,●,,,,,,,,,7:残渣,206,残渣,7:残渣
2-06-01-C1-0115,,●,●,2,2024/12/11_11:19:39,M.S.,2024/12/11_11:28:47,,,,,,,,●,,,,,,,,,7:残渣,206,残渣,7:残渣
2-06-01-C1-0117,,●,●,1,2024/12/09_16:31:27,M.S.,2024/12/09_16:39:58,,,,,,,,●,,,,,,,,,7:残渣,206,残渣,7:残渣
2-06-01-C1-0118,,●,●,1,2024/12/09_16:31:28,M.S.,2024/12/09_16:39:58,,,,,,,,●,,,,,,,,,7:残渣,206,残渣,7:残渣
2-06-01-C1-0119,,●,●,1,2024/12/09_16:31:30,M.S.,2024/12/09_16:39:58,,,,,,,,●,,,,,,,,,7:残渣,206,残渣,7:残渣
2-06-01-C1-0120,,●,●,1,2024/12/09_16:31:32,M.S.,2024/12/09_16:39:58,,,,,,,,●,,,,,,,,,7:残渣,206,残渣,7:残渣
2-06-01-C1-0121,,●,●,1,2024/12/09_16:31:34,M.S.,2024/12/09_16:39:58,,,,,,,,●,,,,,,,,,7:残渣,206,残渣,7:残渣
2-06-01-C1-0122,,●,●,1,2024/12/09_16:31:36,M.S.,2024/12/09_16:39:58,,,,,,,,●,,,,,,,,,7:残渣,206,残渣,7:残渣
2-06-01-C1-0123,,●,●,1,2024/12/09_16:31:38,M.S.,2024/12/09_16:39:58,,,,,,,,●,,,,,,,,,7:残渣,206,残渣,7:残渣
2-06-01-C1-0124,,●,●,1,2024/12/09_16:31:40,M.S.,2024/12/09_16:39:58,,,,,,,,●,,,,,,,,,7:残渣,206,残渣,7:残渣
2-06-01-C1-0125,,●,●,1,2024/12/09_16:31:42,M.S.,2024/12/09_16:39:58,,,,,,,,●,,,,,,,,,7:残渣,206,残渣,7:残渣
2-06-01-C1-0126,,●,●,1,2024/12/09_16:31:43,M.S.,2024/12/09_16:39:58,,,,,,,,●,,,,,,,,,7:残渣,206,残渣,7:残渣
2-06-01-C1-0129,,●,●,1,2024/12/09_16:31:49,M.S.,2024/12/09_16:39:58,,,,,,,,●,,,,,,,,,7:残渣,206,残渣,7:残渣
2-06-01-C1-0132,,●,●,2,2024/12/11_12:42:37,M.S.,2024/12/11_12:59:05,,,,,,,,●,,,,,,,,,7:残渣,206,残渣,7:残渣
2-06-01-C1-0133,,●,●,1,2024/12/09_16:32:01,M.S.,2024/12/09_16:39:58,,,,,,,,●,,,,,,,,,7:残渣,206,残渣,7:残渣
2-06-01-C1-0135,,●,●,1,2024/12/09_16:32:09,M.S.,2024/12/09_16:39:58,,,,,,,,●,,,,,●,,,,7:残渣,206,残渣,7:残渣
2-06-01-C1-0137,,●,●,1,2024/12/09_16:32:18,M.S.,2024/12/09_16:39:58,,,,,,,,●,,,,,●,,,,7:残渣,206,残渣,7:残渣
2-06-01-C1-0139,,●,●,1,2024/12/09_16:32:23,M.S.,2024/12/09_16:39:58,,,,,,,,●,,,,,,,,,7:残渣,206,残渣,7:残渣
2-06-01-C1-0140,,●,●,1,2024/12/09_16:32:24,M.S.,2024/12/09_16:39:58,,,,,,,,●,,,,,,,,,7:残渣,206,残渣,7:残渣
2-06-01-C1-0141,,●,●,1,2024/12/09_16:32:26,M.S.,2024/12/09_16:39:58,,,,,,,,●,,,,,,,,,7:残渣,206,残渣,7:残渣
2-06-01-C1-0143,,●,●,1,2024/12/09_16:32:30,M.S.,2024/12/09_16:39:58,,,,,,,,●,,,,,,,,,7:残渣,206,残渣,7:残渣
2-06-01-C1-0144,,●,●,2,2024/12/11_12:49:06,M.S.,2024/12/11_12:59:05,,,,,,,,●,,,,,,,,,7:残渣,206,残渣,7:残渣
2-06-01-C1-0145,,●,●,1,2024/12/09_16:32:36,M.S.,2024/12/09_16:39:58,,,,,,,,●,,,,,,,,,7:残渣,206,残渣,7:残渣
2-06-01-C1-0149,,●,●,1,2024/12/09_16:32:45,M.S.,2024/12/09_16:39:58,,,,,,,,●,,,,,,,,,7:残渣,206,残渣,7:残渣
2-06-01-C1-0151,,●,●,1,2024/12/09_16:32:50,M.S.,2024/12/09_16:39:58,,,,,,,,●,,,,,,,,,7:残渣,206,残渣,7:残渣
2-06-01-C1-0152,,●,●,1,2024/12/09_16:32:52,M.S.,2024/12/09_16:39:58,,,,,,,,●,,,,,,,,,7:残渣,206,残渣,7:残渣
2-06-01-C1-0153,,●,●,1,2024/12/09_16:32:54,M.S.,2024/12/09_16:39:58,,,,,,,,●,,,,,,,,,7:残渣,206,残渣,7:残渣
2-06-01-C1-0154,,●,●,1,2024/12/09_16:32:56,M.S.,2024/12/09_16:39:58,,,,,,,,●,,,,,,,,,7:残渣,206,残渣,7:残渣
2-06-01-C1-0157,,●,●,1,2024/12/09_16:33:03,M.S.,2024/12/09_16:39:58,,,,,,,,●,,,,,,,,,7:残渣,206,残渣,7:残渣
2-06-01-C1-0158,,●,●,1,2024/12/09_16:33:06,M.S.,2024/12/09_16:39:58,,,,,,,,●,,,,,,,,,7:残渣,206,残渣,7:残渣
2-06-01-C1-0159,,●,●,1,2024/12/09_16:33:07,M.S.,2024/12/09_16:39:58,,,,,,,,●,,,,,,,,,7:残渣,206,残渣,7:残渣
2-06-01-C1-0160,,●,●,1,2024/12/09_16:33:09,M.S.,2024/12/09_16:39:58,,,,,,,,●,,,,,,,,,7:残渣,206,残渣,7:残渣
2-06-01-C1-0161,,●,●,1,2024/12/09_16:33:11,M.S.,2024/12/09_16:39:58,,,,,,,,●,,,,,,,,,7:残渣,206,残渣,7:残渣
2-06-01-C1-0164,,●,●,2,2024/12/11_11:23:02,M.S.,2024/12/11_11:28:47,,,,,,,,●,,,,,,,,,7:残渣,206,残渣,7:残渣
2-06-01-C1-0165,,●,●,1,2024/12/09_16:33:18,M.S.,2024/12/09_16:39:58,,,,,,,,●,,,,,,,,,7:残渣,206,残渣,7:残渣
2-06-01-C1-0166,,●,●,1,2024/12/09_16:33:20,M.S.,2024/12/09_16:39:58,,,,,,,,●,,,,,,,,,7:残渣,206,残渣,7:残渣
2-06-01-C1-0167,,●,●,1,2024/12/09_16:33:22,M.S.,2024/12/09_16:39:58,,,,,,,,●,,,,,,,,,7:残渣,206,残渣,7:残渣
2-06-01-C1-0168,,●,●,1,2024/12/09_16:33:24,M.S.,2024/12/09_16:39:58,,,,,,,,●,,,,,,,,,7:残渣,206,残渣,7:残渣
2-06-01-C1-0175,,●,●,1,2024/12/09_16:33:37,M.S.,2024/12/09_16:39:58,,,,,,,,●,,,,,,,,,7:残渣,206,残渣,7:残渣
2-06-01-C1-0178,,●,●,1,2024/12/09_16:33:42,M.S.,2024/12/09_16:39:58,,,,,,,,●,,,,,,,,,7:残渣,206,残渣,7:残渣
2-06-01-C1-0181,,●,●,1,2024/12/09_16:33:47,M.S.,2024/12/09_16:39:58,,,,,,,,●,,,,,,,,,7:残渣,206,残渣,7:残渣
2-06-01-C1-0183,,●,●,1,2024/12/09_16:33:50,M.S.,2024/12/09_16:39:58,,,,,,,,●,,,,,,,,,7:残渣,206,残渣,7:残渣
2-06-01-C1-0184,,●,●,1,2024/12/09_16:33:52,M.S.,2024/12/09_16:39:58,,,,,,,,●,,,,,,,,,7:残渣,206,残渣,7:残渣
2-06-01-C1-0187,,●,●,2,2024/12/11_12:49:59,M.S.,2024/12/11_12:59:05,,,,,,,,●,,,,,,,,,7:残渣,206,残渣,7:残渣
2-06-01-C1-0191,,●,●,2,2024/12/11_11:23:37,M.S.,2024/12/11_11:28:47,,,,,,,,●,,,,,,,,,7:残渣,206,残渣,7:残渣
2-06-01-C1-0192,,●,●,1,2024/12/09_16:34:07,M.S.,2024/12/09_16:39:58,,,,,,,,●,,,,,,,,,7:残渣,206,残渣,7:残渣
2-06-01-C1-0193,,●,●,1,2024/12/09_16:34:09,M.S.,2024/12/09_16:39:58,,,,,,,,●,,,,,,,,,7:残渣,206,残渣,7:残渣
2-06-01-C1-0194,,●,●,1,2024/12/09_16:34:11,M.S.,2024/12/09_16:39:58,,,,,,,,●,,,,,,,,,7:残渣,206,残渣,7:残渣
2-06-01-C1-0317,,●,●,1,2024/12/09_16:34:17,M.S.,2024/12/09_16:39:58,,,,,,,,●,,,,,,,,,7:残渣,206,残渣,7:残渣
2-06-01-C1-0318,,●,●,1,2024/12/09_16:34:19,M.S.,2024/12/09_16:39:58,,,,,,,,●,,,,,,,,,7:残渣,206,残渣,7:残渣
2-06-01-C1-0320,,●,●,2,2024/12/11_12:50:14,M.S.,2024/12/11_12:59:05,,,,,,,,●,,,,,,,,,7:残渣,206,残渣,7:残渣
2-06-01-C1-0321,,●,●,1,2024/12/09_16:34:25,M.S.,2024/12/09_16:39:58,,,,,,,,●,,,,,,,,,7:残渣,206,残渣,7:残渣
2-06-01-C1-0323,,●,●,2,2024/12/11_11:23:54,M.S.,2024/12/11_11:28:47,,,,,,,,●,,,,,,,,,7:残渣,206,残渣,7:残渣
2-06-01-C1-0326,,●,●,1,2024/12/09_16:34:40,M.S.,2024/12/09_16:39:58,,,,,,,,●,,,,,,,,,7:残渣,206,残渣,7:残渣
2-06-01-C1-0327,,●,●,1,2024/12/09_16:34:42,M.S.,2024/12/09_16:39:58,,,,,,,,●,,,,,,,,,7:残渣,206,残渣,7:残渣
2-06-01-C1-0335,,●,●,1,2024/12/09_16:34:58,M.S.,2024/12/09_16:39:58,,,,,,,,●,,,,,,,,,7:残渣,206,残渣,7:残渣
2-06-01-C1-0336,,●,●,1,2024/12/09_16:35:01,M.S.,2024/12/09_16:39:58,,,,,,,,●,,,,,,,,,7:残渣,206,残渣,7:残渣
2-06-01-C1-0337,,●,●,1,2024/12/09_16:35:03,M.S.,2024/12/09_16:39:58,,,,,,,,●,,,,,,,,,7:残渣,206,残渣,7:残渣
2-06-01-C1-0338,,●,●,2,2024/12/11_12:53:56,M.S.,2024/12/11_12:59:05,,,,,,,,●,,,,,,,,,7:残渣,206,残渣,7:残渣
2-06-01-C1-0340,,●,●,1,2024/12/09_16:35:10,M.S.,2024/12/09_16:39:58,,,,,,,,●,,,,,,,,,7:残渣,206,残渣,7:残渣
2-06-01-C1-0341,,●,●,1,2024/12/09_16:35:11,M.S.,2024/12/09_16:39:58,,,,,,,,●,,,,,,,,,7:残渣,206,残渣,7:残渣
2-06-01-C1-0342,,●,●,1,2024/12/09_16:35:13,M.S.,2024/12/09_16:39:58,,,,,,,,●,,,,,,,,,7:残渣,206,残渣,7:残渣
2-06-01-C1-0355,,●,●,1,2024/12/09_16:35:38,M.S.,2024/12/09_16:39:58,,,,,,,,●,,,,,,,,,7:残渣,206,残渣,7:残渣
2-06-01-C1-0356,,●,●,1,2024/12/09_16:35:39,M.S.,2024/12/09_16:39:58,,,,,,,,●,,,,,,,,,7:残渣,206,残渣,7:残渣
2-06-01-C1-0358,,●,●,2,2024/12/11_11:27:23,M.S.,2024/12/11_11:28:47,,,,,,,,●,,,,,,,,,7:残渣,206,残渣,7:残渣
2-06-01-C1-0359,,●,●,1,2024/12/09_16:35:49,M.S.,2024/12/09_16:39:58,,,,,,,,●,,,,,,,,,7:残渣,206,残渣,7:残渣
2-06-01-C1-0364,,●,●,1,2024/12/09_16:36:00,M.S.,2024/12/09_16:39:58,,,,,,,,●,,,,,,,,,7:残渣,206,残渣,7:残渣
2-06-01-C1-0365,,●,●,1,2024/12/09_16:36:02,M.S.,2024/12/09_16:39:58,,,,,,,,●,,,,,,,,,7:残渣,206,残渣,7:残渣
2-06-01-C1-0367,,●,●,1,2024/12/09_16:36:07,M.S.,2024/12/09_16:39:58,,,,,,,,●,,,,,,,,,7:残渣,206,残渣,7:残渣
2-06-01-C1-0369,,●,●,1,2024/12/09_16:36:11,M.S.,2024/12/09_16:39:58,,,,,,,,●,,,,,,,,,7:残渣,206,残渣,7:残渣
2-06-01-C1-0370,,●,●,1,2024/12/09_16:36:13,M.S.,2024/12/09_16:39:58,,,,,,,,●,,,,,,,,,7:残渣,206,残渣,7:残渣
2-06-01-C1-0371,,●,●,1,2024/12/09_16:36:15,M.S.,2024/12/09_16:39:58,,,,,,,,●,,,,,,,,,7:残渣,206,残渣,7:残渣
2-06-01-C1-0372,,●,●,1,2024/12/09_16:36:17,M.S.,2024/12/09_16:39:58,,,,,,,,●,,,,,,,,,7:残渣,206,残渣,7:残渣
2-06-01-C1-0373,,●,●,1,2024/12/09_16:36:19,M.S.,2024/12/09_16:39:58,,,,,,,,●,,,,,,,,,7:残渣,206,残渣,7:残渣
2-06-01-C1-0375,,●,●,1,2024/12/09_16:36:23,M.S.,2024/12/09_16:39:58,,,,,,,,●,,,,,,,,,7:残渣,206,残渣,7:残渣
2-06-01-C1-0379,,●,●,2,2024/12/11_12:55:14,M.S.,2024/12/11_12:59:05,,,,,,,,●,,,,,,,,,7:残渣,206,残渣,7:残渣
2-06-01-C1-0380,,●,●,2,2024/12/11_12:55:17,M.S.,2024/12/11_12:59:05,,,,,,,,●,,,,,,,,,7:残渣,206,残渣,7:残渣
2-06-01-C1-0383,,●,●,1,2024/12/09_16:36:41,M.S.,2024/12/09_16:39:58,,,,,,,,●,,,,,,,,,7:残渣,206,残渣,7:残渣
2-06-01-C1-0384,,●,●,1,2024/12/09_16:36:43,M.S.,2024/12/09_16:39:58,,,,,,,,●,,,,,,,,,7:残渣,206,残渣,7:残渣
2-06-01-C1-0385,,●,●,1,2024/12/09_16:36:45,M.S.,2024/12/09_16:39:58,,,,,,,,●,,,,,,,,,7:残渣,206,残渣,7:残渣
2-06-01-C1-0386,,●,●,1,2024/12/09_16:36:47,M.S.,2024/12/09_16:39:58,,,,,,,,●,,,,,,,,,7:残渣,206,残渣,7:残渣
2-06-01-C1-0387,,●,●,1,2024/12/09_16:36:49,M.S.,2024/12/09_16:39:58,,,,,,,,●,,,,,,,,,7:残渣,206,残渣,7:残渣
2-06-01-C1-0389,,●,●,1,2024/12/09_16:36:53,M.S.,2024/12/09_16:39:58,,,,,,,,●,,,,,,,,,7:残渣,206,残渣,7:残渣
2-06-01-C1-0390,,●,●,1,2024/12/09_16:36:55,M.S.,2024/12/09_16:39:58,,,,,,,,●,,,,,,,,,7:残渣,206,残渣,7:残渣
2-06-01-C1-0392,,●,●,1,2024/12/09_16:38:26,M.S.,2024/12/09_16:39:58,,,,,,,,●,,,,,,,,,7:残渣,206,残渣,7:残渣
2-06-01-C1-0393,,●,●,1,2024/12/09_16:38:28,M.S.,2024/12/09_16:39:58,,,,,,,,●,,,,,,,,,7:残渣,206,残渣,7:残渣
2-06-01-C1-0397,,●,●,1,2024/12/09_16:38:35,M.S.,2024/12/09_16:39:58,,,,,,,,●,,,,,,,,,7:残渣,206,残渣,7:残渣
2-06-01-C1-0398,,●,●,1,2024/12/09_16:38:36,M.S.,2024/12/09_16:39:58,,,,,,,,●,,,,,,,,,7:残渣,206,残渣,7:残渣
2-06-01-C1-0400,,●,●,1,2024/12/09_16:38:40,M.S.,2024/12/09_16:39:58,,,,,,,,●,,,,,,,,,7:残渣,206,残渣,7:残渣
2-06-01-C1-0402,,●,●,2,2024/12/11_12:57:32,M.S.,2024/12/11_12:59:05,,,,,,,,●,,,,,,,,,7:残渣,206,残渣,7:残渣
2-06-01-C1-0403,,●,●,1,2024/12/09_16:38:46,M.S.,2024/12/09_16:39:58,,,,,,,,●,,,,,,,,,7:残渣,206,残渣,7:残渣
2-06-01-C1-0404,,●,●,1,2024/12/09_16:38:48,M.S.,2024/12/09_16:39:58,,,,,,,,●,,,,,,,,,7:残渣,206,残渣,7:残渣
2-06-01-C1-0409,,●,●,1,2024/12/09_16:38:57,M.S.,2024/12/09_16:39:58,,,,,,,,●,,,,,,,,,7:残渣,206,残渣,7:残渣
2-06-01-C1-0410,,●,●,1,2024/12/09_16:38:58,M.S.,2024/12/09_16:39:58,,,,,,,,●,,,,,,,,,7:残渣,206,残渣,7:残渣
2-06-01-C1-0411,,●,●,1,2024/12/09_16:39:03,M.S.,2024/12/09_16:39:58,,,,,,,,●,,,,,,,,,7:残渣,206,残渣,7:残渣
2-06-01-C1-0414,,●,●,1,2024/12/09_16:39:08,M.S.,2024/12/09_16:39:58,,,,,,,,●,,,,,,,,,7:残渣,206,残渣,7:残渣
2-06-01-C1-0415,,●,●,1,2024/12/09_16:39:10,M.S.,2024/12/09_16:39:58,,,,,,,,●,,,,,,,,,7:残渣,206,残渣,7:残渣
2-06-01-C1-0416,,●,●,1,2024/12/09_16:39:12,M.S.,2024/12/09_16:39:58,,,,,,,,●,,,,,,,,,7:残渣,206,残渣,7:残渣
2-06-01-C1-0417,,●,●,1,2024/12/09_16:39:13,M.S.,2024/12/09_16:39:58,,,,,,,,●,,,,,,,,,7:残渣,206,残渣,7:残渣
2-06-01-C1-0419,,●,●,1,2024/12/09_16:39:17,M.S.,2024/12/09_16:39:58,,,,,,,,●,,,,,,,,,7:残渣,206,残渣,7:残渣
2-06-01-C1-0420,,●,●,1,2024/12/09_16:39:18,M.S.,2024/12/09_16:39:58,,,,,,,,●,,,,,,,,,7:残渣,206,残渣,7:残渣
2-06-01-C1-0423,,●,●,1,2024/12/09_16:39:23,M.S.,2024/12/09_16:39:58,,,,,,,,●,,,,,,,,,7:残渣,206,残渣,7:残渣
2-06-01-C1-0425,,●,●,1,2024/12/09_16:39:26,M.S.,2024/12/09_16:39:58,,,,,,,,●,,,,,,,,,7:残渣,206,残渣,7:残渣
2-06-01-C1-0426,,●,●,1,2024/12/09_16:39:28,M.S.,2024/12/09_16:39:58,,,,,,,,●,,,,,,,,,7:残渣,206,残渣,7:残渣
2-06-01-C1-0427,,●,●,1,2024/12/09_16:39:30,M.S.,2024/12/09_16:39:58,,,,,,,,●,,,,,,,,,7:残渣,206,残渣,7:残渣
2-06-01-C1-0428,,●,●,1,2024/12/09_16:39:32,M.S.,2024/12/09_16:39:58,,,,,,,,●,,,,,,,,,7:残渣,206,残渣,7:残渣
2-06-01-C1-0430,,●,●,1,2024/12/09_16:39:43,M.S.,2024/12/09_16:39:58,,,,,,,,●,,,,,,,,,7:残渣,206,残渣,7:残渣
2-06-01-E1-0076-O,,●,●,3,2024/12/03_10:26:27,R.S.,2024/12/03_10:31:26,,●,,,,,,●,,,,,,,,,7:残渣,206,残渣,7:残渣
2-06-01-E1-0076-I,,●,●,2,2024/12/03_10:50:30,R.S.,2024/12/03_10:58:04,,●,,,,,,●,,,,,,,,,7:残渣,206,残渣,7:残渣
2-06-01-E1-0077-I,,●,●,1,2024/12/03_10:50:31,R.S.,2024/12/03_10:58:04,,●,,,,,,●,,,,,,,,,7:残渣,206,残渣,7:残渣
2-06-01-E1-0079-O,,●,●,3,2024/12/03_10:26:31,R.S.,2024/12/03_10:31:26,,●,,,,,,●,,,,,,,,,7:残渣,206,残渣,7:残渣
2-06-01-E1-0080-O,,●,●,3,2024/12/03_10:26:32,R.S.,2024/12/03_10:31:26,,●,,,,,,●,,,,,,,,,7:残渣,206,残渣,7:残渣
2-06-01-E1-0080-I,,●,●,1,2024/12/03_10:50:41,R.S.,2024/12/03_10:58:04,,●,,,,,,●,,,,,,,,,7:残渣,206,残渣,7:残渣
2-06-01-E1-0081-O,,●,●,3,2024/12/03_10:26:33,R.S.,2024/12/03_10:31:26,,●,,,,,,●,,,,,,,,,7:残渣,206,残渣,7:残渣
2-06-01-E1-0081-I,,●,●,1,2024/12/03_10:50:43,R.S.,2024/12/03_10:58:04,,●,,,,,,●,,,,,,,,,7:残渣,206,残渣,7:残渣
2-06-01-E1-0082-O,,●,●,2,2024/12/03_10:26:34,R.S.,2024/12/03_10:31:26,,●,,,,,,●,,,,,,,,,7:残渣,206,残渣,7:残渣
2-06-01-E1-0083-O,,●,●,1,2024/12/03_10:23:47,R.S.,2024/12/03_10:31:26,,●,,,,,,●,,,,,,,,,7:残渣,206,残渣,7:残渣
2-06-01-E1-0083-I,,●,●,1,2024/12/03_10:50:51,R.S.,2024/12/03_10:58:04,,●,,,,,,●,,,,,,,,,7:残渣,206,残渣,7:残渣
2-06-01-E1-0084-O,,●,●,1,2024/12/03_10:23:49,R.S.,2024/12/03_10:31:26,,●,,,,,,●,,,,,,,,,7:残渣,206,残渣,7:残渣
2-06-01-E1-0085-O,,●,●,2,2024/12/03_10:26:39,R.S.,2024/12/03_10:31:26,,●,,,,,,●,,,,,,,,,7:残渣,206,残渣,7:残渣
2-06-01-E1-0085-I,,●,●,1,2024/12/03_10:50:55,R.S.,2024/12/03_10:58:04,,●,,,,,,●,,,,,,,,,7:残渣,206,残渣,7:残渣
2-06-01-E1-0086-O,,●,●,2,2024/12/03_10:26:41,R.S.,2024/12/03_10:31:26,,●,,,,,,●,,,,,,,,,7:残渣,206,残渣,7:残渣
2-06-01-E1-0086-I,,●,●,1,2024/12/03_10:50:57,R.S.,2024/12/03_10:58:04,,●,,,,,,●,,,,,,,,,7:残渣,206,残渣,7:残渣
2-06-01-E1-0087-O,,●,●,2,2024/12/03_10:26:42,R.S.,2024/12/03_10:31:26,,●,,,,,,●,,,,,,,,,7:残渣,206,残渣,7:残渣
2-06-01-E1-0088-O,,●,●,2,2024/12/03_10:26:44,R.S.,2024/12/03_10:31:26,,●,,,,,,●,,,,,,,,,7:残渣,206,残渣,7:残渣
2-06-01-E1-0089-O,,●,●,1,2024/12/03_10:24:06,R.S.,2024/12/03_10:31:26,,●,,,,,,●,,,,,,,,,7:残渣,206,残渣,7:残渣
2-06-01-E1-0090-O,,●,●,1,2024/12/03_10:24:08,R.S.,2024/12/03_10:31:26,,●,,,,,,●,,,,,,,,,7:残渣,206,残渣,7:残渣
2-06-01-E1-0090-I,,●,●,1,2024/12/03_10:51:04,R.S.,2024/12/03_10:58:04,,●,,,,,,●,,,,,,,,,7:残渣,206,残渣,7:残渣
2-06-01-E1-0091-O,,●,●,2,2024/12/03_10:26:51,R.S.,2024/12/03_10:31:26,,●,,,,,,●,,,,,,,,,7:残渣,206,残渣,7:残渣
2-06-01-E1-0092-O,,●,●,2,2024/12/03_10:26:52,R.S.,2024/12/03_10:31:26,,●,,,,,,●,,,,,,,,,7:残渣,206,残渣,7:残渣
2-06-01-E1-0092-I,,●,●,1,2024/12/03_10:51:07,R.S.,2024/12/03_10:58:04,,●,,,,,,●,,,,,,,,,7:残渣,206,残渣,7:残渣
2-06-01-E1-0093-O,,●,●,2,2024/12/03_10:26:53,R.S.,2024/12/03_10:31:26,,●,,,,,,●,,,,,,,,,7:残渣,206,残渣,7:残渣
